video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"nrJTtH3cw0o","Ariana Grande, Justin Bieber - Stuck with U (Mother's Day Edition)","2020-05-11T17:00:17Z","UCHkj014U2CQ2Nv0UZeYpE_A","JustinBieberVEVO","10","20.17.05","Ariana|Grande|Justin|Bieber|Stuck|with|(Mother's|Day|Edition)|Universal|Records|Pop","2769555","205426","2655","6150","https://i.ytimg.com/vi/nrJTtH3cw0o/default.jpg","False","False","This is a special moment in time and for Mother’s Day we wanted to give you all this memory. Thank you for sending in your stuck with u mom videos and hope u enjoy SB Projects along with longtime clients Ariana Grande and Justin Bieber release “Stuck with U” to benefit First Responders Children’s Foundation: https://stuckwithu.lnk.to/agjbPVIn response to the COVID-19 crisis and to help further bolster relief efforts, all net proceeds from the streams and sales of “Stuck with U” will be donated to First Responders Children’s Foundation to fund grants and scholarships for children of healthcare workers, emergency medical technicians (EMTs), paramedics, police officers and firefighters serving at the front lines during the global pandemic. That means that by listening, watching, and sharing – you are helping to support families in need. If you would like to make an additional contribution to First Responders Children's Foundation, click the donate button. Thank you to all the fans, friends and first responders who participated.Created & directed by: Rory Kramer, Alfredo Flores, Ariana Grande, Justin Bieber, Scooter Braun #JustinBieber #ArianaGrande #StuckwithU Music video by Ariana Grande, Justin Bieber performing Stuck with U (Mother's Day Edition). © 2020 Silent Records Ventures, LLC, Def Jam Recordings, a division of UMG Recordings, Inc., and Republic Records, a division of UMG Recordings, Inc."
"xoTeXZO1RrY","Padahal Sering Dipakai Tapi Ternyata Selama Ini Salah Cara Penggunaannya","2020-05-14T05:30:10Z","UCgiO267R4Qo-SJF2UzH5ccQ","The Shiny Peanut","24","20.17.05","mcdonalds|mcflurry|cutter|pengupas sayur|mcd|tim smith|minuman kaleng","601145","17562","609","880","https://i.ytimg.com/vi/xoTeXZO1RrY/default.jpg","False","False","For business inquiries please contact : theshinypeanut.official@gmail.comFollow Instagram tsp : https://www.instagram.com/tsp_id/For copyright matters please contact us at: theshinypeanut.official@gmail.comDisclaimer- Some contents are used for educational purpose under fair use. Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use."
"ccLuJtXj2xo","Niat Ngerjain Billy, Amanda Kena DIKERJAIN Balik Sampe Baper | SAHUR SEGERR (10/05/20) Part 4","2020-05-10T18:22:03Z","UC24_Z2L-8Ki183AI9zJJzNQ","TRANS7 OFFICIAL","24","20.17.05","TRANS7|TRANSMEDIA|#StayHome|#WithMe|#StayAtHome|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|SAHUR SEGER|SAHUR SEGER TRANS7|SAHUR SEGER MEI 2020|RAMADAN TRANS7|PROGRAM RAMADAN TRANS7|KOMEDI TRANS7|LAWAK TRANS7|RINA NOSE|PARTO|DENNY CAGUR|ANWAR BAB|BILLY SYAHPUTRA|MPOK ALPA|BERKAH RAMADAN|FERDIAN|MPOK ALPA DIHIPNOTIS|FERDIAN SUGESTI|FERDIAN HIPNOTIS|AMANDA MANOPPO|AMANDA MANOPPO PACAR","1328125","14868","634","1460","https://i.ytimg.com/vi/ccLuJtXj2xo/default.jpg","False","False","SAHUR SEGERR Minggu, 10 Mei 2020PART 1 : https://youtu.be/RfWRo4SUpZMPART 2 : https://youtu.be/pVxFRBTVmMoPART 3 : https://youtu.be/Cf9GxQ7iUVcPART 4 : https://youtu.be/ccLuJtXj2xoPART 5 : https://youtu.be/j9BgVMJJs38PART 6 : https://youtu.be/385NzMcQqSQPART 7 : https://youtu.be/OxQrcRSw7CA-------------SAHUR SEGERRTAYANG SETIAP HARI SENIN - MINGGU (SELAMA RAMADAN)PUKUL 02.00 - 04.45 WIB=============#SahurSegerr#SahurSegerrTrans7"
"yFkvinwYbes","IU (아이유) eight (에잇) (feat. BTS SUGA) (Color Coded Lyrics Eng/Rom/Han/가사)","2020-05-06T09:46:11Z","UCmth4hMyizG-_W9jidBqs_A","Jaeguchi","10","20.17.05","아이유|에잇|iu|suga|eight|bts|bts suga|iu eight|lyrics|suga lyrics|iu lyrics|bts lyrics|color coded lyrics|jaeguchi|아이유 에잇 가사","1644963","64986","641","2741","https://i.ytimg.com/vi/yFkvinwYbes/default.jpg","False","False","All Rights Administered by Kakao M• Artist: 아이유(IU) • Song ♫: eight(에잇) (Prod.&Feat. SUGA of BTS)• Album: 에잇 Digital Single• Released: 2020.05.06............................................................................................................................................................• REQUEST SONG HERE: https://goo.gl/9G5rQx• FOLLOW ME: https://www.facebook.com/jaeguchioffi... ................................................................................• No copyright infringement intended / Don't reuploadBusiness e-mail: jaeguchi.com@gmail.com"
"C-F8yg5NJnM","[오! 나의 파트,너] 놀라운 케미☆ 세븐틴X리틀 박효신X누가 누가 잘하나 ＜Home＞ 20200509","2020-05-09T13:55:15Z","UCiBr0bK06imaMbLc8sAEz0A","MBCentertainment","24","20.17.05","Home|MBC예능|토요예능|오나의파트너|규현|세븐틴|헤이즈|김강훈|지민|홍현희.박미선|문희준|설하윤","665217","68746","89","2774","https://i.ytimg.com/vi/C-F8yg5NJnM/default.jpg","False","False","★★★More“oh my partner”clips are available★★★WAVVEhttps://www.wavve.com/player/vod?programid=M_TMP0107iMBC   http://www.imbc.com/broad/tv/ent/ohmypart/vod"
"hLak8RajpjI","Hael Husaini - Senyuman Ramadhan [Official Music Video]","2020-04-24T13:00:12Z","UCF9PI810scJYFA3cLR83zAw","Rocketfuel Network","10","20.17.05","Hael|Haram|Senyuman|Hati|Raya","987134","28919","663","1560","https://i.ytimg.com/vi/hLak8RajpjI/default.jpg","False","False","#HaelHusaini #SenyumanRamadhan #Rocketfuelent#IndahkanSenyuman #EratkanJalinan #SekuatSenyumanSubscribe to Rocketfuel Network YouTube channel here:http://smarturl.it/SubscribeRocketfuel Subscribe to Hael Husaini Official YouTube Channel here: http://smarturl.it/SubscribeHaelHusainiApple Music: http://smarturl.it/HaelHusainiApple Spotify: http://smarturl.it/HaelHusainiSpotify JOOX: http://smarturl.it/HaelHusainiJOOXDownload RBT now! Maxis Caller Ringtones: Dial *131* 656460# and press CALL/SEND Celcom Call Me Tones: Dial *323* 619308# and press CALL/SEND DiGi Caller Tunes: Dial *233* 1817023# and press CALL/SENDSong Credits: Artist: Hael HusainiSong: Senyuman RamadhanLyric / compose:  Hael Husaini & MFMFDia senyumEngkau senyumSemua senyum buat ku pun tersenyumMereka senyumTerus tersenyumRamadahan dipenuhi dengan senyumSedekahkan lah senyuman Moga dibalas kan dengan senyum yang lara jadi indahBiar dunia tertawanBila iya diukirkan Tak minta balasanBila diberikan Sebarkan senyumanBiar manis kelihatanBiar hati kan keruanTak minta balasanCukup kan skadar Sebarkan senyumanFollow Hael Husaini:YouTube: https://www.youtube.com/c/HaelHusainiOfficialInstagram: https://www.instagram.com/haelhusainiFacebook: https://www.facebook.com/haelhusainisaniFollow Rocketfuel Entertainment:YouTube: https://www.youtube.com/c/rocketfuelnetworkInstagram: https://www.instagram.com/rocketfuelentTwitter: https://twitter.com/rocketfuelentFacebook: https://www.facebook.com/rocketfuelentertainmentRibuan Terima Kasih diucapkan kepada yang menjayakan MV Senyuman Ramadhan ini, semua Rakyat Malaysia Yang terdiri daripada Rakan Artis, Astro marketing team, Frontliners, penyokong Hael Husaini Dan tak lupa jugaRakan dari My Music Records (Indonesia) turut bersama sama menjayakan project ini.Dengan rendah dirinya kami sekali lagi ingin mengucapkan ribuan Terima kasih. Tanpa anda MV ini tidak akan terlaksana. Contact:Email: kissmyastronaut@rocketfuelent.com"
"9OrHeOd2phk","头晕了好多天，带米斯做个头部检查...","2020-05-14T11:30:01Z","UCftJQ1RZAWU_Iyaf_aBw_3g","米斯Mizzie &莱恩Ryan","24","20.17.05","[none]","175154","6110","90","402","https://i.ytimg.com/vi/9OrHeOd2phk/default.jpg","False","False","大家萬事小心，健康最重要。------------------------------------------------------------Follow Mizzie on :Instagram: @mizzie.xxhttps://www.instagram.com/mizzie.xx/?hl=enFollow Ryan on: Instagram: @ryan_chiewhttps://www.instagram.com/ryan_chiew/?hl=enFacebook: Mizzie & Ryan https://www.facebook.com/MizzieRyan/【合作邀请】记得敲信箱mizzie.ryann@gmail.com 📧"
"n6UH3GKduHs","[VIRAL] AISKRIM TEALIVE BOBA & BELI SEMUA JENIS AISKRIM ASIAN DELIGHT BEKU OTAK ! | ASMR MUKBANG","2020-05-02T10:30:14Z","UCRh5jRONhWfbhWl-Dhb8Fjg","SYEDOT ASMR","24","20.17.05","asmr|mukbang|mukbang malaysia|eating show|eating sounds|syedot asmr|isaac osman|aiskrim resepi|aiskrim malaysia|aiskrim boba tealive|aiskrim boba milk|aiskrim malaysia boba|resepi aiskrim baba|asmr aiskrim boba|cara membuat es krim boba|aiskrim roll boba|cara buat es krim boba|tealive boba ice cream|tealive boba recipe|tealive boba milk tea|tealive boba licious|aiskrim tealive boba|popping boba tealive|syahmi sazli terbaru|alieff irfan|boba asmr","544091","20072","729","2175","https://i.ytimg.com/vi/n6UH3GKduHs/default.jpg","False","False","Viral Wall’s Aiskrim Tealive Boba-licious dan beli borong semua jenis wall’s aiskrim asian delight boleh terseliuh otak aku weh!Salam Ebelithing! korang da try ke Produk Wall’s dan JV dengan Tealive Boba ? kalau belum wajib tonton video ini dan nasihat aku, kalau beli terus makan tau sebab cepat cairSubscribe & Tekan All Bell Notification 😍SYEDOT GAMING : https://www.youtube.com/channel/UCjnq3F5IUgRMFlkdNVELHFA?sub_confirmation=1SYEDOT ASMR : http://youtube.com/c/SYEDOTASMR?sub_confirmation=1Jom Join Group Telegram, Aku Ada Dlm Tu Tau: https://t.me/syedotnationJom Follow IG Syedot: https://www.instagram.com/syedot.asmrJom Kurus Dgn Cocodot: http://bit.ly/2WeYNYd ▬▬ Follow Socmed Syedot  ▬▬instagram : @syedot.asmrhttps://www.instagram.com/syedot.asmr/twitter : syedotASMRhttps://twitter.com/syedotasmrfacebook : syedot ASMRhttps://www.facebook.com/syedotASMRfacebook page : syedot ASMRhttps://www.facebook.com/omgsyedot/  ▬▬ Waktu Upload 6:30PM  ▬▬SELASA, KHAMIS, SABTU:   = MUKBANG EATING SHOW W/ ASMRAHAD:  = ASMR NO TALKING (RE-UPLOAD)ISNIN:   = REACT VIDEOCUTI RABU & JUMAAT  =SOMETIMES AKAN UPLOAD VIDEO MAKAN YG PENDEK▬▬ ASMR + EATING SHOW ? ▬▬▪︎ Hi, thanks singgah ke channel aku dan yah aku buat video ASMR CRIPS SOUND with combination EATING SHOW MUKBANG▪︎ Bermaksud gabungan crips sound dari ASMR dengan EATING SHOW berborak borak sambil makan (actually aku baru perasan orang Korea pon da start buat STYLE macam ni).▪︎ Kenapa tak buat whispering/no talking, sebab rakyat Malaysia masih tak boleh terima Whispering/No Talking (sebelum ni mmg buat cara ni pon, insyallah maybe akan datang akan buat semula).▪︎ Serta Whispering ni kebanyakkan buat sebab nak sync dengan sound quality dari crisp sound jadi kalau cakap normal akan pecah sound tu dan dorang malas nak edit terjadilah Whisper/No Talking untuk save their time.▪︎  Bagi aku, ASMR FOOD bukan untuk Relaxation or Sleeping ya! sebab ASMR FOOD ni dia enhance kan bunyi so, White Noise/Humming akan kuat gila kalau guna eaphone jadi tak relax langsung, tapi untuk TRIGGER jadi LAPAR, CRAVING itu semestinya!.▪︎ Untuk Relaxationg & Sleeping boleh tengok video aku Upload setiap hari Rabu 9PM DUA MINGGU SEKALI yang ini yes! Whispering dan cakap dengan nada perlahan untuk sync dengan brain korang ketika pakai earphone dan buat triggered gila gila sampai meremang bulu roma terutama bahagian tulang belakang.▬▬ Apa Itu ASMR FOOD? ▬▬▪︎ ASMR untuk merasakan kenikmatan dan untuk menaikkan stimulasi deria.▪︎ Anda juga boleh gunakan earphone atau headphone. ▪︎ Jika anda tidak menyukai EATING SOUNDS, PLEASE DO NOT WATCH IT tau.▪︎ Video ini mengandungi BUNYI MAKAN, MENGUNYAH TAPI TUTUP MULUT BUKAN CHUP CHAP CHUP CHAP dan seangkatanya yang sangat kuat.▪︎ ASMR adalah Autonomous Sensory Meridian Response, atau lebih mudah dirujuk sebagai Braingasm.▪︎ ASMR adalah stimulasi deria sensasi yang memberikan impak perasaan positif yang menyalur dari kepala, tulang belakang, sampai belakang tubuh dan akan memberi impak naik bulu roma juga.▪︎ Setiap orang mempunyai ASMR triggers yg berbeza beza dan saya berharap anda menonton video ini dapat trigger diri anda.▬▬  ▶︎ Hashtag ◀︎  ▬▬#asmr #eatingshow #mukbang #mukbangasmr #tealive #boba #aiskrimtealiveboba #tealivebobaicecream"
"TJNaz2ItBtc","Floor 88 - Ke Sana Ke Sini [Official Music Video]","2020-05-03T09:30:11Z","UC8f4o4-Sw2KitQR8MkIkSiw","Rusa Music","10","20.17.05","rusa|rusa music|rusa marketing|rusamusic|malaysia|malay|melayu|music|muzik|lagu|floorgang","403145","12301","493","465","https://i.ytimg.com/vi/TJNaz2ItBtc/default.jpg","False","False","Pelbagai cara orang menghabiskan masa semasa tempoh PKP. Floor 88 juga berkesempatan menonjolkan kreativiti mereka dalam mereka lagu dan video seketika tempoh itu di dalam lagu 'Ke Sana Ke Sini'Ke Sana Ke SiniFloor 88Lagu : Achoi Floor 88Lirik : Iaz Hazmah, FTiutArranger : Zai HamzahMix & Mastering : Anwar Husaini@floor88bandhttps://www.instagram.com/floor88band/Dancers : 2Twenty2 Squad , Zaidy, Fiqah, Tisya, Anas , Faris#kesanakesini #Floor88 #StayHome #floorgangFollow US !!!Youtube: http://bit.ly/SubsribeRUSAFacebook: http://bit.ly/RusaFBTwitter: http://bit.ly/TwitRUSAInstagram : http://bit.ly/FollowRUSAFor show booking and promotion : +010-2315388 / +010-9363588-----------------------------------------------------------------------------------------------------------Subscribe to our YouTube channel:https://www.youtube.com/channel/UC8f4o4-Sw2KitQR8MkIkS© 2020 | RUSA MARKETING SDN. BHD. | All Right Reserved"
"v-Id6ZAbmyk","SEMBAH COKI? HINA ALLAH? APA SEMUA NI? - Ustaz Adnin","2020-05-11T11:01:28Z","UCTHs_ALtT5DcdWM6fHz8bGw","Tarbiah Sentap","10","20.17.05","[none]","135174","17028","113","1846","https://i.ytimg.com/vi/v-Id6ZAbmyk/default.jpg","False","False","Makin lama puak-puak ni makin melampau. Tolong buat report polis supaya pihak berkusa bertindak dekat puak yang hina agama ni.Viral lagi isu orang cakap coki tuhan. Ada yang mencarut dekat Allah. Tak kisahlah yang buat ni haters coki ke, fans coki ke, fake akaun ke apa, islam ke bukan islam ke, tapi sampai nak permainkan agama dan menghina Allah ni dah kenapa? Kau ingat Allah terkesanla dengan hinaan kau tu? Kalau satu dunia melawan Allah pun, kekuasaan Allah tak berkurang sikit pun la.Kau ingat, kau siapa nak hina Allah? Kau ingat kau siapa nak syirikkan Allah? Walaupun kau bodoh, tapi takkanlah kau lupa yang bagi kau makan tu Allah, yang bagi kau rezki tu Allah. Allah boleh tarik bila2 masa la nikmat tu.SEBARKAN VIDEO NI."
"2fzYxj7vuBI","哥哥外出,深夜小叔子偷溜进嫂子房间...不料一次就怀了孕,嫂子高兴坏了【现场说法】","2020-05-09T12:45:00Z","UCaJXQbfRDcUsZMKMVp0br5A","BTV综合频道","22","20.17.05","午夜剧场|现场说法|王大叔|奇闻异录|生活|八卦|两性|男女|出轨|婚姻|离婚|小三|渣男|美女|帅哥|男性|捉奸|BTV生活频道|BTV青年频道|BTV社会与法频道|BTV科教频道|CCTV科教频道|嫂子和小叔子|stay home","209822","611","270","23","https://i.ytimg.com/vi/2fzYxj7vuBI/default.jpg","False","False","► 节目介绍：#北京卫视#午夜剧场#现场说法#普法教育《现场说法》是北京电视台一档法制类节目，由徐滔、王旭东主持。节目采用独特的访谈节目形式，取材于真实，运用法律的视角，通过演员的表演，采用短剧加律师点评的方式，讲述真实发生的法治事件，解析事件中的法律要点。►欢迎订阅BTV综合频道：http://bit.ly/2kdAP1c►欢迎订阅BTV天下收藏官方频道：https://bit.ly/2EBsWek►欢迎订阅北京卫视官方频道：http://bit.ly/30629ho►Facebook: https://bit.ly/2ElNLt9►《大城小事》：http://bit.ly/2lG2xEc►《经济法眼》：http://bit.ly/2mM9zI6►《午夜剧场》（现场说法）：http://bit.ly/35tHzKJ►《暖暖的新家》：http://bit.ly/2YV0Cef►《档案》：http://bit.ly/2mTk8J6 ►《拍宝》：http://bit.ly/2m3Mhgd►《天下收藏》：https://bit.ly/32qT3NI►《光荣绽放》：http://bit.ly/2pdOyHr►《第三调解室》：https://bit.ly/2YGGAmQ"
"MFRpkn3KucY","Ei Chheleta Bhelbheleta | Bangla TV Serial | Full Episode - 244 | Zee Bangla","2020-04-14T12:00:16Z","UCeMsqI6jU9WE2ctsrbxbywQ","Zee Bangla","24","20.17.05","zee bangla|#zeebangla|bangla serial|zee bangla shows|bangla shows|#entertainment|#drama|#comedy|#banglaserial|#banglashows|#bangla|#fullepisodes|zee full episodes|bangla full episodes|#onlineshows|zee popular shows|Ei Chheleta Bhelbheleta|Ei Chheleta Bhelbheleta zee bangla|Ei Chheleta Bhelbheleta show|Ei Chheleta Bhelbheleta zee bangla serial|Ei Chheleta Bhelbheleta bangla serial|Ei Chheleta Bhelbheleta full episode|Ei Chheleta Bhelbheleta zee5|bangla stories","7509058","26859","6180","621","https://i.ytimg.com/vi/MFRpkn3KucY/default.jpg","False","False","Subscribe to your favourite Channel 👉 https://www.youtube.com/user/zeebangla?sub_confirmation=1Get notified about our Latest update by Clicking the Bell Icon 🔔To Feel ZEE5 in Your Language (Apni Bhasha Mein Feel Hai) | To DOWNLOAD the app click below links - Playstore: http://bit.ly/2K8zBw9- iTunes: http://bit.ly/2JpqI0hVisit our website - https://www.zee5.com Connect with us on Social Media: - Facebook - https://www.facebook.com/ZEE5/ - Instagram - https://www.instagram.com/zee5 - Twitter - https://twitter.com/ZEE5India"
"tf5E6praarA","DJ SELOW INDIA - VAASTE VIRAL TIKTOK REMIX 🎶 | FULL BASS Terbaru 2020","2020-04-14T12:00:15Z","UCBRTQnz0s56WFUrTaR-9Dug","Nofin Asia","10","20.17.05","DJ Selow India Remix|VAASTE Remix|DJ Selow India VAASTE|VAASTE DJ Selow India|DJ Selow India VAASTE Remix|VAASTE DJ Selow India Remix|DJ Selow India|VAASTE|Nofin Asia|Nofin Asia Remix|Nofin Asia VAASTE|Nofin Asia VAASTE Remix|VAASTE Nofin Asia Remix|Remix DJ Selow India VAASTE|Remix VAASTE DJ Selow India|Remix DJ Selow India|Remix VAASTE|Remix Nofin Asia|Remix VAASTE Nofin Asia|DJ Selow India Nofin Asia|Nofin Asia DJ Selow India|DJ Selow India 2020","2507462","44954","1314","2332","https://i.ytimg.com/vi/tf5E6praarA/default.jpg","False","False","Selamat datang di Nofin Asia, channel ini berisi kumpulan musik remix DJ slow santai terbaru dari seluruh dunia.  jangan lupa untuk subscribe dan klik tanda lonceng untuk mendapatkan lagu lagu baru yang terupdate saat ini.Facebook : https://www.facebook.com/NofinAsiaRemix/Instagram : https://www.instagram.com/nofinasia999/Subscribe Channel Nofin Asia  : https://goo.gl/h7roF9Tiktok: nofinasia999BIGO ID: DJNOFINASIA#nofinasia #Vaaste #djselowindia #djremix2020 #djterbaru2020 #djterbaik2020 #djtiktok2020 #viraltiktok #terbaru"
"yomgbBEpErE","Tere Bina | Salman Khan | Jacqueline Fernandez | Ajay Bhatia","2020-05-12T06:30:11Z","UCJJ72ZXSDbom7oVkvIkp9Tw","Salman Khan","10","20.17.05","Tere Bina|Tere Bina Song|Tere Bina Video Song|Tere Bina Full Song|Salman Khan|Tere Bina Teaser|Salman Khan Youtube Channel|Pyaar Karona Full Song|Salman Khan New Song|Coronavirus|Lockdown|Salman Khan and Jacqueline Fernandez|Salman Jacqueline|Salman Jacqueline Song|Salman Khan Songs|Salman Khan Movies|Salman Khan Films|Salman Khan Waluscha Interview|Tere Bina Salman Khan|Tere Bina Lyrics|Tere Bina Audio","25131263","1405334","180184","84311","https://i.ytimg.com/vi/yomgbBEpErE/default.jpg","False","False","Amidst the lockdown blues comes a fresh romantic track of the season in the form of, 'Tere Bina'. Listen to my new romantic track featuring Jacqueline Fernandez.#TereBina #SalmanKhan #JacquelineFernandez 🎧 Song Credits:Singer : Salman KhanMusic Composed by :  Ajay BhatiaLyrics : Shabbir AhmedMusic Arranged by : Aditya DevLead Guitar : RhythmsawDirected By : Salman KhanAssociate Director : Abhiraj MinawalaEditor : Ritesh Soni Choreographer & DOP: Saajan Singh Post Studio: Mantra PixelsOnline: Devendra Prajapati RKMusic Partner - Believe♪ Full Song Available on ♪ Gaana: https://bit.ly/TereBina_GaanaJioSaavn:  https://bit.ly/TereBina__JioSaavnWynk: https://bit.ly/TereBina_WynkSpotify: https://bit.ly/TereBina_SpotifyYouTube Music: https://bit.ly/TereBina__YouTubeMusicAmazon Music:  https://bit.ly/TereBina_AmazonMusicApple Music / iTunes: https://bit.ly/TereBina_iTunesHungama:  https://bit.ly/TereBina_HungamaResso: https://bit.ly/TereBina_RessoGoogle Play: https://bit.ly/TereBina_GooglePlay Create your videos: Tik Tok - https://vm.tiktok.com/34WsC4/https://vm.tiktok.com/34qcCV/ To set Tere Bina as your caller tune : Vodafone Subscribers Dial 53711997595Idea Subscribers Dial 53711997595BSNL (N & W) Subscribers Dial 567007386934 to set BSNL TuneFollow me on:Facebook - https://www.facebook.com/BeingSalmanKhan/Twitter - https://twitter.com/BeingSalmanKhanInstagram - https://www.instagram.com/beingsalmankhan/"
"ld8aaSWAnmc","Curley Gao sang the sweet love song 'I Like You 希林娜依·高翻唱甜歌《喜欢你》，烟嗓演绎有自己的味道 | 创造营 CHUANG 2020","2020-05-03T18:12:05Z","UCA5scr9hNC7nMmDhdU8hkXA","创造营 CHUANG2020","24","20.17.05","chuang2020|lu han|produce 101 china|produce camp2019|produce camp2020|毛毛|tao|victoria|victoriasong|ztao|创2020|创造营|创造营2019|创造营2020|大张伟|宋茜|毛不易|鹿晗|黄子韬","1080989","25325","302","1132","https://i.ytimg.com/vi/ld8aaSWAnmc/default.jpg","False","False","《创造营2020 CHUANG2020》是由腾讯视频出品的能量女团成长综艺，致力于充分展现女孩们自信勇敢、拼搏向上的元气能量和青春态度。节目将召集百余位学员，通过任务、训练、考核，让她们在五位明星教练的带领和引导下成长进步，最终成团。✌🏼Update Every Sun-Mon at 8AM(GMT+8) 每周日/一早上8点更新 ✌🏼💜Full Edition Playlist☞https://bit.ly/2zcN7hm💜Subscribe us now☞http://bit.ly/chuang2020💜Watch more exclusive clips on WeTV☞https://bit.ly/35AdVEw⚡️More about CHUANG 2020⚡️❤️Facebook：https://www.facebook.com/CHUANG2020official/❤️Instagram：https://www.instagram.com/chuang2020.official/❤️Twitter : https://twitter.com/CHUANG_Official ⚡️The Spin-off of CHUANG 2020 创造营2020衍生节目⚡️✨[All Star Rating 评级全纪录] https://bit.ly/2L7AC9D✨[创可少女屋 CHUANG 2020 Inside] https://bit.ly/35BuXSr✨[片场日记] https://bit.ly/2YRz77k#WeTV #创造营2020 #CHUANG2020 #黄子韬 #ZTao #鹿晗 #LuHan #毛不易 #MaoBuyi #宋茜 #VictoriaSong #大张伟✿More Fantastic Shows 更多精彩综艺正片 ✿❤[创造营2020 CHUANG 2020]☞https://bit.ly/2zcN7hm❤[创造101 Produce 101 China]☞ http://bit.ly/2HlTVdr❤[创造营2019 Produce Camp 2019]☞http://bit.ly/325caNQ🔒Subscribe it Now 马上订阅更多官方频道🔒☞ 腾讯视频: http://bit.ly/wetvnew☞ 创造营 CHUANG2020: http://bit.ly/chuang2020☞ WeTV 台灣: http://bit.ly/wetvtw☞ WeTV Thailand: http://bit.ly/wetvthaisub☞ WeTV Indonesia: http://bit.ly/wetvinsub☞ WeTV Vietnam: http://bit.ly/wetvvisub☞ WeTV Arabic: http://bit.ly/wetvarab☞ WeTV English: http://bit.ly/wetveng☞ WeTV Spanish: http://bit.ly/wetvesp☞ WeTV Korea: http://bit.ly/wetvkr #腾讯视频 #Tencentvideo"
"ytNjp0_qVng","Fire Noodle Challenge w/ Mark Wiens and Food Ranger!! (10x SPICE!!)","2020-05-10T12:59:34Z","UCcAd5Np7fO8SeejB1FVKcYw","Best Ever Food Review Show","19","20.17.05","best ever food review show|befrs team|sonny side|mark wiens|the food ranger|spicy challenge|spicy noodle|saigon|vietnam|spicy noodle challenge|fire noodle challenge|spicy competition|quarantine food|lock down food|Trevor James","2053454","71754","1031","6677","https://i.ytimg.com/vi/ytNjp0_qVng/default.jpg","False","False","🌐 THE FOOD RANGER » https://bit.ly/FoodRangerYT 🌐 MARK WIENS » https://bit.ly/MarkWiensYT 🎥 SECOND CHANNEL!!! MORE BEFRS » http://bit.ly/2pQYjvM  👕 FOOD COMA SURVIVOR SHIRTS » http://bit.ly/BEFRSMerch 💗 SUPPORT OUR MISSION » http://bit.ly/BestEverPatreon    Like our music? Enjoy a free 30-day of Epidemic Sound for the best royalty free music: http://share.epidemicsound.com/BEFRS  - - - - - - - - - - - - - - - - -SPICY NOODLE CHALLENGE (Feat. Mark Wiens & The Food Ranger) Since we're all stuck in quarantine, we decided to call in reinforcement. I challenged Mark Wiens and Trevor James (The Food Ranger) to a spicy noodle challenge. For the first time ever, the three biggest food and travel YouTubers are in the same...video (filmed in our separate homes). We discuss updates on our lives right now, what the current state means for the food and travel industry and plans post COVID-19. All while eating the spiciest Korean noodles on the market. Who do you think will win this spicy noodle challenge?#BestEverFoodReviewShow #MarkWiens #TheFoodRanger - - - - - - - - - - - - - - - - -💬COME SAY HI:INSTAGRAM » http://bit.ly/BestEverInstagram (@besteverfoodreviewshow)FACEBOOK » http://bit.ly/BEFRSFacebookWEBSITE » http://bit.ly/BEFRSWeb  💗SUPPORT OUR MISSION:Patreon is a platform that allows people to support creators on a recurring basis. Your contribution is an investment in the creative freedom of my channel and enables me to keep my content authentic and uninterrupted. Your generous donation allows me the time and resources to create more videos for you. We also have some pretty sweet rewards, exclusive to Patreon Bestys. » http://bit.ly/BestEverPatreonOur VIP Patrons: David Baliles, Shiv Gautam, Mike Osaka, Gladis Mendoza & Ryan Rhodes 🥒ABOUT BEFRS:Hey, I’m Sonny! I’m from the US but currently call Vietnam home. I’ve been living in Asia for 10 years and started making food and travel videos to document my experiences. I travel to different parts of the world, hunting down and documenting the most unique food each country has to offer. If you see any factual food errors in my videos, please feel free to politely let me know in the comments. I'm a huge fan of trying different, interesting foods in each country. My show is from a Western point of view, but more importantly, MY point of view. It is not meant to offend any person or culture.- - - - - - - - - - - - - - - - -🎬CREDITS:DIRECTOR OF PHOTOGRAPHY » Nguyễn Tân KhảiCAMERA OPERATOR » Nguyễn Minh ĐứcVIDEO EDITOR » Tiep TranPRODUCER » Huỳnh Hà MyCOLOR & MASTER » Quí NguyễnSelected tracks via Audio Network For business inquiries: marketing@befrs.com"
"cSaJ8nE20EE","Akshay Kumar New Hindi Movie 2020 | Latest Hindi Full Movie | Full Hd Movie 2020","2020-05-04T13:34:04Z","UCzLOGuFLDxw2s9A15Rk25HQ","Canicular Films","1","20.17.05","akshay kumar new movie song|akshay kumar new movie trailer|akshay kumar new movie 2019|akshay kumar new movie 2020|akshay kumar new movie good news|akshay kumar new movie comedy|akshay kumar new movie housefull 4|akshay kumar new movie full|akshay kumar new movie hindi|akshay kumar new movie action","16787328","127452","13440","3167","https://i.ytimg.com/vi/cSaJ8nE20EE/default.jpg","False","False","#akshaykumarnewmovie2020 #akshaykumarnewmovie2019 #akshaykumarnewmovies2019"
